,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
14680,,12.50,75.18,São Pedro do Paraná (PR),,2010,0.717,0.702,0.836,0.627,11.03,632.22
14681,,12.50,75.14,São Sebastião da Amoreira (PR),,2010,0.704,0.678,0.836,0.616,11.30,544.76
14682,,14.30,73.83,São Tomé (PR),,2010,0.715,0.689,0.814,0.651,11.67,582.81
14683,,14.20,73.95,Sapopema (PR),,2010,0.725,0.707,0.816,0.660,11.08,651.78
14684,,17.00,72.71,Sarandi (PR),,2010,0.655,0.695,0.795,0.509,10.34,603.35
14685,,12.20,75.98,Saudade do Iguaçu (PR),,2010,0.695,0.681,0.850,0.579,9.70,554.48
14686,,15.20,73.20,Sengés (PR),,2010,0.699,0.695,0.803,0.611,11.16,604.56
14687,,14.60,73.63,Serranópolis do Iguaçu (PR),,2010,0.663,0.658,0.811,0.546,10.81,479.70
14688,,10.70,76.55,Sertaneja (PR),,2010,0.762,0.778,0.859,0.662,10.70,1012.88
14689,,14.70,73.56,Sertanópolis (PR),,2010,0.725,0.724,0.809,0.651,10.55,725.23
14690,,15.20,73.24,Siqueira Campos (PR),,2010,0.723,0.719,0.804,0.655,9.48,701.27
14691,,12.30,75.32,Sulina (PR),,2010,0.704,0.708,0.839,0.588,9.36,655.16
14692,,11.10,76.26,Tamarana (PR),,2010,0.693,0.684,0.854,0.570,9.74,563.32
14693,,13.00,74.76,Tamboara (PR),,2010,0.621,0.628,0.829,0.460,7.67,398.24
14694,,11.30,76.10,Tapejara (PR),,2010,0.731,0.679,0.852,0.674,10.60,546.32
14695,,13.90,74.11,Tapira (PR),,2010,0.703,0.694,0.819,0.612,10.92,599.13
14696,,17.10,72.64,Teixeira Soares (PR),,2010,0.697,0.689,0.794,0.619,11.43,583.51
14697,,13.60,74.32,Telêmaco Borba (PR),,2010,0.671,0.676,0.822,0.544,9.64,536.39
14698,,14.00,74.68,Terra Boa (PR),,2010,0.734,0.726,0.828,0.657,9.74,732.78
14699,,15.30,73.17,Terra Rica (PR),,2010,0.728,0.708,0.803,0.680,11.41,653.34
14700,,12.50,75.19,Terra Roxa (PR),,2010,0.710,0.698,0.837,0.613,10.89,614.23
14701,,14.00,74.09,Tibagi (PR),,2010,0.714,0.697,0.818,0.639,10.56,611.85
14702,,12.80,74.93,Tijucas do Sul (PR),,2010,0.664,0.678,0.832,0.519,10.33,543.05
14703,,16.20,72.54,Toledo (PR),,2010,0.636,0.679,0.792,0.479,9.51,547.62
14704,,12.12,76.30,Tomazina (PR),,2010,0.768,0.755,0.855,0.702,11.59,876.72
14705,,13.00,74.76,Três Barras do Paraná (PR),,2010,0.699,0.661,0.829,0.622,11.55,489.45
14706,,12.90,74.85,Tunas do Paraná (PR),,2010,0.681,0.683,0.831,0.557,11.06,562.22
14707,,15.50,73.05,Tuneiras do Oeste (PR),,2010,0.611,0.641,0.801,0.444,7.40,431.27
14708,,15.10,73.31,Tupãssi (PR),,2010,0.695,0.662,0.805,0.629,11.42,493.46
14709,,13.00,74.81,Turvo (PR),,2010,0.730,0.721,0.830,0.649,11.17,711.31
14710,,13.10,74.70,Ubiratã (PR),,2010,0.672,0.668,0.828,0.549,9.25,512.21
14711,,11.10,76.26,Umuarama (PR),,2010,0.739,0.706,0.854,0.669,10.27,648.36
14712,,12.50,75.16,União da Vitória (PR),,2010,0.761,0.755,0.836,0.698,10.64,880.60
14713,,13.30,75.20,Uniflor (PR),,2010,0.740,0.713,0.837,0.680,10.21,674.29
14714,,13.30,74.58,Uraí (PR),,2010,0.720,0.690,0.826,0.655,11.71,586.30
14715,,13.80,74.23,Ventania (PR),,2010,0.721,0.698,0.821,0.655,11.08,617.75
14716,,15.80,72.85,Vera Cruz do Oeste (PR),,2010,0.650,0.633,0.798,0.543,10.43,411.92
14717,,14.50,73.68,Verê (PR),,2010,0.699,0.702,0.811,0.601,10.87,632.91
14718,,12.20,75.38,Virmond (PR),,2010,0.720,0.709,0.840,0.626,11.55,661.18
14719,,11.60,75.87,Vitorino (PR),,2010,0.722,0.708,0.848,0.628,11.61,655.20
14720,,14.00,74.05,Wenceslau Braz (PR),,2010,0.702,0.728,0.818,0.582,9.67,742.97
14721,,16.40,72.42,Xambrê (PR),,2010,0.687,0.692,0.790,0.594,9.87,594.42
14722,,13.40,74.52,Angra dos Reis (RJ),,2010,0.706,0.703,0.825,0.606,10.08,633.91
14723,,12.97,75.75,Aperibé (RJ),,2010,0.724,0.740,0.846,0.605,9.00,798.68
14724,,18.40,72.10,Araruama (RJ),,2010,0.692,0.670,0.785,0.631,8.95,516.14
14725,,14.18,75.32,Areal (RJ),,2010,0.718,0.714,0.839,0.617,8.84,680.88
14726,,15.00,74.35,Armação dos Búzios (RJ),,2010,0.684,0.686,0.823,0.566,9.21,571.74
14727,,14.80,74.44,Arraial do Cabo (RJ),,2010,0.728,0.750,0.824,0.624,9.09,851.39
14728,,16.50,73.31,Barra do Piraí (RJ),,2010,0.733,0.722,0.805,0.677,9.49,714.47
14729,,15.30,74.14,Barra Mansa (RJ),,2010,0.733,0.723,0.819,0.665,9.15,719.16
14730,,14.91,74.14,Belford Roxo (RJ),,2010,0.729,0.720,0.819,0.657,9.42,705.10
14731,,16.54,73.50,Bom Jardim (RJ),,2010,0.684,0.662,0.808,0.598,8.88,491.51
14732,,16.10,73.56,Bom Jesus do Itabapoana (RJ),,2010,0.660,0.707,0.809,0.503,8.25,649.62
14733,,15.20,74.16,Cabo Frio (RJ),,2010,0.732,0.723,0.819,0.662,9.45,717.69
14734,,15.41,75.16,Cachoeiras de Macacu (RJ),,2010,0.735,0.743,0.836,0.640,8.61,815.75
14735,,16.43,74.01,Cambuci (RJ),,2010,0.700,0.695,0.817,0.603,8.73,604.45
14736,,16.20,73.51,Campos dos Goytacazes (RJ),,2010,0.691,0.672,0.809,0.608,9.50,524.88
14737,,14.72,74.82,Cantagalo (RJ),,2010,0.716,0.715,0.830,0.619,8.50,682.59
14738,,15.10,74.29,Carapebus (RJ),,2010,0.709,0.705,0.822,0.614,8.73,641.61
14739,,16.50,73.30,Cardoso Moreira (RJ),,2010,0.713,0.699,0.805,0.644,9.07,620.35
14740,,18.60,71.93,Carmo (RJ),,2010,0.648,0.653,0.782,0.534,7.58,465.04
14741,,15.80,73.77,Casimiro de Abreu (RJ),,2010,0.696,0.683,0.813,0.608,8.24,559.66
14742,,16.00,73.64,Comendador Levy Gasparian (RJ),,2010,0.726,0.734,0.811,0.642,9.04,768.45
14743,,18.40,72.11,Conceição de Macabu (RJ),,2010,0.685,0.676,0.785,0.605,9.25,537.66
14744,,16.40,73.38,Cordeiro (RJ),,2010,0.712,0.698,0.806,0.642,9.15,614.57
14745,,14.70,74.54,Duas Barras (RJ),,2010,0.729,0.724,0.826,0.649,9.15,724.29
14746,,17.90,72.39,Duque de Caxias (RJ),,2010,0.659,0.677,0.790,0.534,8.40,540.35
14747,,14.07,75.00,Engenheiro Paulo de Frontin (RJ),,2010,0.711,0.692,0.833,0.624,9.02,592.81
14748,,16.50,73.32,Guapimirim (RJ),,2010,0.722,0.674,0.805,0.694,9.55,529.05
14749,,16.72,73.69,Iguaba Grande (RJ),,2010,0.698,0.692,0.812,0.604,8.83,594.06
14750,,13.50,75.44,Itaboraí (RJ),,2010,0.761,0.744,0.841,0.704,9.66,818.01
14751,,15.04,73.75,Itaguaí (RJ),,2010,0.693,0.690,0.813,0.593,8.65,584.35
14752,,15.70,73.84,Italva (RJ),,2010,0.715,0.703,0.814,0.638,8.90,635.50
14753,,17.70,72.52,Itaocara (RJ),,2010,0.688,0.692,0.792,0.595,8.89,593.88
14754,,15.20,74.18,Itaperuna (RJ),,2010,0.713,0.696,0.820,0.635,9.45,607.18
14755,,12.66,75.24,Itatiaia (RJ),,2010,0.730,0.716,0.837,0.649,9.14,688.83
14756,,13.80,75.16,Japeri (RJ),,2010,0.737,0.735,0.836,0.652,9.36,773.48
14757,,16.20,73.51,Laje do Muriaé (RJ),,2010,0.659,0.637,0.809,0.555,8.61,420.15
14758,,17.00,72.97,Macaé (RJ),,2010,0.668,0.649,0.800,0.575,9.24,453.97
14759,,13.60,74.66,Macuco (RJ),,2010,0.764,0.792,0.828,0.681,8.53,1103.42
14760,,16.90,73.03,Magé (RJ),,2010,0.703,0.687,0.801,0.631,8.86,574.96
14761,,13.34,74.91,Mangaratiba (RJ),,2010,0.709,0.685,0.832,0.626,8.99,567.59
14762,,13.10,75.71,Maricá (RJ),,2010,0.753,0.746,0.845,0.676,9.63,832.15
14763,,12.02,75.99,Mendes (RJ),,2010,0.765,0.761,0.850,0.692,9.03,910.41
14764,,16.40,73.36,Mesquita (RJ),,2010,0.736,0.707,0.806,0.700,9.75,649.40
14765,,13.97,75.31,Miguel Pereira (RJ),,2010,0.737,0.704,0.839,0.678,9.51,640.37
14766,,14.50,74.68,Miracema (RJ),,2010,0.745,0.740,0.828,0.675,9.28,801.63
14767,,16.50,73.32,Natividade (RJ),,2010,0.713,0.696,0.805,0.646,8.78,608.62
14768,,16.40,73.36,Nilópolis (RJ),,2010,0.730,0.707,0.806,0.683,10.19,653.23
14769,,15.75,73.99,Niterói (RJ),,2010,0.753,0.731,0.817,0.716,9.75,755.26
14770,,12.91,76.23,Nova Friburgo (RJ),,2010,0.837,0.887,0.854,0.773,9.68,2000.29
14771,,13.21,75.77,Nova Iguaçu (RJ),,2010,0.745,0.758,0.846,0.645,9.03,894.75
14772,,15.35,74.08,Paracambi (RJ),,2010,0.713,0.691,0.818,0.641,9.25,591.00
14773,,15.90,73.73,Paraíba do Sul (RJ),,2010,0.720,0.689,0.812,0.666,9.17,580.49
14774,,15.90,73.70,Paraty (RJ),,2010,0.702,0.697,0.812,0.610,9.03,613.56
14775,,13.40,75.52,Paty do Alferes (RJ),,2010,0.693,0.726,0.842,0.544,7.92,734.36
14776,,16.40,73.34,Petrópolis (RJ),,2010,0.671,0.683,0.806,0.549,8.50,562.52
14777,,12.86,75.79,Pinheiral (RJ),,2010,0.745,0.763,0.847,0.639,9.36,922.49
14778,,16.90,73.03,Piraí (RJ),,2010,0.715,0.709,0.801,0.643,8.46,657.99
14779,,16.70,73.16,Porciúncula (RJ),,2010,0.708,0.714,0.803,0.620,9.06,678.30
14780,,16.80,73.11,Porto Real (RJ),,2010,0.697,0.698,0.802,0.606,9.14,615.63
14781,,15.50,74.01,Quatis (RJ),,2010,0.713,0.688,0.817,0.645,8.97,577.07
14782,,16.40,73.38,Queimados (RJ),,2010,0.690,0.676,0.806,0.603,8.16,535.96
14783,,16.67,73.58,Quissamã (RJ),,2010,0.680,0.659,0.810,0.589,8.78,484.40
14784,,15.20,74.23,Resende (RJ),,2010,0.704,0.698,0.821,0.610,9.11,616.31
14785,,13.85,75.31,Rio Bonito (RJ),,2010,0.768,0.762,0.839,0.709,9.62,915.21
14786,,15.20,74.16,Rio Claro (RJ),,2010,0.710,0.705,0.819,0.620,8.89,643.54
14787,,16.90,73.07,Rio das Flores (RJ),,2010,0.683,0.700,0.801,0.567,8.99,623.62
14788,,15.00,74.32,Rio das Ostras (RJ),,2010,0.680,0.664,0.822,0.575,8.86,499.13
14789,,10.96,76.26,Rio de Janeiro (RJ),,2010,0.773,0.784,0.854,0.689,9.18,1051.19
14790,,13.02,75.69,Santa Maria Madalena (RJ),,2010,0.799,0.840,0.845,0.719,9.39,1492.63
14791,,17.30,72.79,Santo Antônio de Pádua (RJ),,2010,0.668,0.672,0.797,0.556,8.59,522.66
14792,,16.50,73.33,São Fidélis (RJ),,2010,0.718,0.709,0.806,0.648,8.97,657.53
14793,,18.20,72.21,São Francisco de Itabapoana (RJ),,2010,0.691,0.685,0.787,0.611,9.47,567.23
14794,,17.80,72.44,São Gonçalo (RJ),,2010,0.639,0.618,0.791,0.533,8.20,375.49
14795,,14.55,74.96,São João da Barra (RJ),,2010,0.739,0.711,0.833,0.681,9.08,669.30
14796,,16.90,73.02,São João de Meriti (RJ),,2010,0.671,0.686,0.800,0.551,8.39,570.38
14797,,14.56,74.87,São José de Ubá (RJ),,2010,0.719,0.693,0.831,0.646,9.22,597.57
14798,,17.20,72.88,São José do Vale do Rio Preto (RJ),,2010,0.652,0.633,0.798,0.548,8.92,410.44
14799,,16.50,73.33,São Pedro da Aldeia (RJ),,2010,0.660,0.670,0.806,0.533,8.71,517.99
14800,,16.90,73.03,São Sebastião do Alto (RJ),,2010,0.712,0.721,0.801,0.626,8.98,710.04
14801,,18.00,72.35,Sapucaia (RJ),,2010,0.646,0.638,0.789,0.536,8.47,423.88
14802,,16.60,73.26,Saquarema (RJ),,2010,0.675,0.682,0.804,0.561,8.46,558.94
14803,,16.60,73.26,Seropédica (RJ),,2010,0.709,0.714,0.804,0.621,8.62,681.62
14804,,16.50,73.30,Silva Jardim (RJ),,2010,0.713,0.695,0.805,0.648,9.28,604.82
14805,,17.60,72.60,Sumidouro (RJ),,2010,0.654,0.657,0.793,0.536,8.24,476.99
14806,,17.30,72.78,Tanguá (RJ),,2010,0.611,0.658,0.796,0.436,7.33,479.46
14807,,17.70,72.55,Teresópolis (RJ),,2010,0.654,0.644,0.793,0.548,8.61,440.84
14808,,13.29,76.27,Trajano de Moraes (RJ),,2010,0.730,0.752,0.855,0.605,8.82,859.79
14809,,15.80,73.77,Três Rios (RJ),,2010,0.667,0.668,0.813,0.547,8.88,510.96
14810,,16.90,73.03,Valença (RJ),,2010,0.725,0.725,0.801,0.656,8.95,726.83
14811,,12.58,75.85,Varre-Sai (RJ),,2010,0.738,0.713,0.848,0.666,8.81,675.62
14812,,16.10,73.58,Vassouras (RJ),,2010,0.659,0.636,0.810,0.555,8.37,418.62
14813,,15.80,73.79,Volta Redonda (RJ),,2010,0.714,0.719,0.813,0.624,8.85,701.06
14814,,14.15,74.98,Acari (RN),,2010,0.771,0.763,0.833,0.720,9.82,920.51
14815,,21.70,71.73,Açu (RN),,2010,0.679,0.633,0.779,0.634,10.05,410.61
14816,,21.19,72.69,Afonso Bezerra (RN),,2010,0.661,0.641,0.795,0.568,9.72,432.38
14817,,33.90,67.76,Água Nova (RN),,2010,0.585,0.560,0.713,0.502,9.66,261.30
14818,,22.20,71.56,Alexandria (RN),,2010,0.616,0.527,0.776,0.572,10.52,212.82
14819,,21.80,71.71,Almino Afonso (RN),,2010,0.606,0.581,0.779,0.491,8.74,296.50
14820,,28.80,69.32,Alto do Rodrigues (RN),,2010,0.624,0.578,0.739,0.568,9.91,291.30
14821,,18.60,72.98,Angicos (RN),,2010,0.672,0.647,0.800,0.585,9.86,447.67
14822,,25.60,70.34,Antônio Martins (RN),,2010,0.624,0.606,0.756,0.530,9.39,347.65
14823,,24.90,70.60,Apodi (RN),,2010,0.578,0.554,0.760,0.458,8.73,251.04
14824,,27.30,69.79,Areia Branca (RN),,2010,0.639,0.611,0.747,0.571,9.58,358.66
14825,,20.10,72.38,Arês (RN),,2010,0.682,0.647,0.790,0.621,10.36,449.02
14826,,31.50,68.47,Augusto Severo (RN),,2010,0.606,0.587,0.725,0.523,9.03,309.04
14827,,22.50,71.46,Baía Formosa (RN),,2010,0.621,0.624,0.774,0.495,8.84,388.39
14828,,32.90,68.05,Baraúna (RN),,2010,0.609,0.590,0.718,0.534,9.46,315.25
14829,,25.60,70.36,Barcelona (RN),,2010,0.574,0.562,0.756,0.446,8.32,263.68
14830,,31.10,68.58,Bento Fernandes (RN),,2010,0.566,0.564,0.726,0.442,9.34,266.71
14831,,29.10,69.22,Bodó (RN),,2010,0.582,0.542,0.737,0.494,10.13,233.48
14832,,22.80,71.33,Bom Jesus (RN),,2010,0.629,0.570,0.772,0.565,8.65,277.16
14833,,28.00,69.56,Brejinho (RN),,2010,0.584,0.583,0.743,0.460,8.84,300.38
14834,,32.10,68.29,Caiçara do Norte (RN),,2010,0.592,0.585,0.722,0.492,8.44,304.80
14835,,31.00,68.61,Caiçara do Rio do Vento (RN),,2010,0.574,0.572,0.727,0.454,8.27,280.53
14836,,29.70,69.01,Caicó (RN),,2010,0.587,0.553,0.734,0.499,9.43,250.07
14837,,13.40,74.45,Campo Redondo (RN),,2010,0.710,0.703,0.824,0.619,9.97,637.13
14838,,25.30,70.47,Canguaretama (RN),,2010,0.626,0.554,0.758,0.584,9.88,251.73
14839,,32.80,68.07,Caraúbas (RN),,2010,0.579,0.557,0.718,0.486,8.64,256.22
14840,,20.70,72.15,Carnaúba dos Dantas (RN),,2010,0.638,0.594,0.786,0.556,9.62,321.99
14841,,19.10,72.76,Carnaubais (RN),,2010,0.659,0.624,0.796,0.577,9.60,387.80
14842,,29.00,69.25,Ceará-Mirim (RN),,2010,0.589,0.583,0.738,0.476,8.82,300.27
14843,,22.60,71.44,Cerro Corá (RN),,2010,0.616,0.599,0.774,0.505,8.75,332.89
14844,,25.90,70.26,Coronel Ezequiel (RN),,2010,0.607,0.573,0.754,0.518,10.09,282.84
14845,,21.90,71.68,Coronel João Pessoa (RN),,2010,0.587,0.545,0.778,0.476,9.06,238.25
14846,,27.10,69.86,Cruzeta (RN),,2010,0.578,0.549,0.748,0.471,8.69,243.22
14847,,27.00,69.89,Currais Novos (RN),,2010,0.654,0.602,0.748,0.621,9.96,339.38
14848,,21.69,72.62,Doutor Severiano (RN),,2010,0.691,0.673,0.794,0.617,9.91,526.96
14849,,27.30,69.79,Encanto (RN),,2010,0.621,0.567,0.747,0.566,9.99,272.21
14850,,20.50,72.21,Equador (RN),,2010,0.629,0.589,0.787,0.536,9.33,312.34
14851,,24.10,70.87,Espírito Santo (RN),,2010,0.623,0.578,0.765,0.546,9.61,292.55
14852,,27.00,69.88,Extremoz (RN),,2010,0.558,0.549,0.748,0.423,9.20,243.23
14853,,17.30,73.50,Felipe Guerra (RN),,2010,0.660,0.640,0.808,0.555,8.84,428.65
14854,,23.50,71.10,Fernando Pedroza (RN),,2010,0.636,0.582,0.768,0.575,9.67,298.60
14855,,31.00,68.62,Florânia (RN),,2010,0.597,0.565,0.727,0.519,8.60,269.67
14856,,22.30,71.51,Francisco Dantas (RN),,2010,0.642,0.611,0.775,0.560,9.28,359.00
14857,,30.00,68.91,Frutuoso Gomes (RN),,2010,0.606,0.582,0.732,0.523,8.12,298.43
14858,,29.00,69.24,Galinhos (RN),,2010,0.597,0.565,0.737,0.512,9.33,269.48
14859,,31.80,68.39,Goianinha (RN),,2010,0.564,0.578,0.723,0.429,8.53,291.78
14860,,21.00,72.00,Governador Dix-Sept Rosado (RN),,2010,0.638,0.619,0.783,0.537,9.05,377.59
14861,,25.10,70.52,Grossos (RN),,2010,0.592,0.564,0.759,0.485,8.79,267.12
14862,,20.00,72.39,Guamaré (RN),,2010,0.664,0.633,0.790,0.585,10.51,410.84
14863,,23.40,71.13,Ielmo Marinho (RN),,2010,0.626,0.632,0.769,0.505,8.45,407.49
14864,,24.00,70.93,Ipanguaçu (RN),,2010,0.550,0.521,0.766,0.418,8.48,204.50
14865,,27.80,69.63,Ipueira (RN),,2010,0.603,0.568,0.744,0.518,8.94,273.80
14866,,20.40,72.27,Itajá (RN),,2010,0.679,0.627,0.788,0.633,9.62,395.09
14867,,23.50,71.11,Itaú (RN),,2010,0.624,0.586,0.769,0.539,9.38,306.00
14868,,31.00,68.62,Jaçanã (RN),,2010,0.614,0.588,0.727,0.542,10.33,310.63
14869,,22.80,71.35,Jandaíra (RN),,2010,0.604,0.559,0.773,0.509,9.29,259.77
14870,,34.70,67.54,Janduís (RN),,2010,0.569,0.561,0.709,0.462,8.85,261.85
14871,,22.30,71.53,Januário Cicco (RN),,2010,0.615,0.567,0.776,0.529,8.82,272.39
14872,,23.00,71.28,Japi (RN),,2010,0.574,0.511,0.771,0.481,9.94,192.34
14873,,31.10,68.58,Jardim de Angicos (RN),,2010,0.569,0.528,0.726,0.480,9.65,214.04
14874,,28.60,69.37,Jardim de Piranhas (RN),,2010,0.565,0.557,0.740,0.437,9.28,255.49
14875,,19.80,72.49,Jardim do Seridó (RN),,2010,0.603,0.590,0.792,0.469,8.97,314.60
14876,,22.90,71.31,João Câmara (RN),,2010,0.663,0.647,0.772,0.584,10.13,447.53
14877,,31.60,68.45,João Dias (RN),,2010,0.595,0.600,0.724,0.484,9.75,335.64
14878,,23.00,71.28,José da Penha (RN),,2010,0.530,0.495,0.771,0.390,7.58,174.39
14879,,20.30,72.29,Jucurutu (RN),,2010,0.608,0.583,0.788,0.489,9.53,301.09
14880,,25.80,70.28,Jundiá (RN),,2010,0.601,0.583,0.755,0.492,9.40,301.94
14881,,22.50,71.47,Lagoa D'Anta (RN),,2010,0.595,0.552,0.775,0.492,8.93,248.13
14882,,28.60,69.36,Lagoa de Pedras (RN),,2010,0.601,0.580,0.739,0.507,9.73,295.37
14883,,29.60,69.06,Lagoa de Velhos (RN),,2010,0.553,0.529,0.734,0.436,8.92,214.84
14884,,20.10,72.36,Lagoa Nova (RN),,2010,0.589,0.566,0.789,0.458,8.17,270.76
14885,,24.30,70.81,Lagoa Salgada (RN),,2010,0.585,0.542,0.764,0.483,9.19,233.77
14886,,23.00,71.28,Lajes (RN),,2010,0.582,0.551,0.771,0.464,8.93,247.22
14887,,25.60,70.37,Lajes Pintadas (RN),,2010,0.624,0.578,0.756,0.557,9.14,292.50
14888,,23.40,71.12,Lucrécia (RN),,2010,0.625,0.559,0.769,0.568,9.35,258.98
14889,,20.70,72.12,Luís Gomes (RN),,2010,0.646,0.624,0.785,0.551,9.17,388.31
14890,,22.20,71.56,Macaíba (RN),,2010,0.608,0.545,0.776,0.531,9.82,237.26
14891,,21.00,72.04,Macau (RN),,2010,0.640,0.613,0.784,0.545,9.31,363.97
14892,,19.80,72.49,Major Sales (RN),,2010,0.665,0.650,0.792,0.572,9.18,457.22
14893,,22.50,71.46,Marcelino Vieira (RN),,2010,0.617,0.573,0.774,0.529,10.43,282.48
14894,,22.20,71.56,Martins (RN),,2010,0.609,0.571,0.776,0.510,9.62,279.42
14895,,22.90,71.31,Maxaranguape (RN),,2010,0.622,0.580,0.772,0.538,9.56,295.35
14896,,24.20,70.83,Messias Targino (RN),,2010,0.608,0.582,0.764,0.506,9.79,298.87
14897,,21.80,71.71,Montanhas (RN),,2010,0.644,0.608,0.779,0.565,10.02,350.80
14898,,36.50,67.02,Monte Alegre (RN),,2010,0.557,0.553,0.700,0.447,8.38,249.75
14899,,23.30,71.18,Monte das Gameleiras (RN),,2010,0.609,0.578,0.770,0.507,9.29,292.15
14900,,26.20,70.14,Mossoró (RN),,2010,0.598,0.560,0.752,0.509,9.78,261.41
14901,,17.91,73.64,Natal (RN),,2010,0.720,0.694,0.811,0.663,9.97,600.28
14902,,14.35,75.08,Nísia Floresta (RN),,2010,0.763,0.768,0.835,0.694,9.85,950.34
14903,,22.70,71.37,Nova Cruz (RN),,2010,0.622,0.601,0.773,0.518,9.56,337.75
14904,,20.30,72.28,Olho-D'Água do Borges (RN),,2010,0.629,0.589,0.788,0.537,9.07,313.34
14905,,32.60,68.14,Ouro Branco (RN),,2010,0.585,0.577,0.719,0.482,9.77,290.17
14906,,20.30,72.31,Paraná (RN),,2010,0.645,0.610,0.789,0.558,8.67,355.71
14907,,22.20,71.56,Paraú (RN),,2010,0.589,0.532,0.776,0.496,9.27,219.34
14908,,32.30,68.23,Parazinho (RN),,2010,0.603,0.582,0.721,0.522,9.71,298.75
14909,,32.60,68.15,Parelhas (RN),,2010,0.549,0.543,0.719,0.424,8.94,234.75
14910,,18.30,73.09,Parnamirim (RN),,2010,0.676,0.625,0.802,0.617,10.30,390.54
14911,,15.01,74.52,Passa E Fica (RN),,2010,0.766,0.750,0.825,0.726,10.24,850.44
14912,,24.40,70.79,Passagem (RN),,2010,0.606,0.565,0.763,0.516,9.24,269.09
14913,,27.20,69.83,Patu (RN),,2010,0.589,0.547,0.747,0.501,9.62,241.15
14914,,23.60,71.07,Pau dos Ferros (RN),,2010,0.618,0.599,0.768,0.513,9.65,331.98
14915,,18.20,73.16,Pedra Grande (RN),,2010,0.678,0.666,0.803,0.584,10.15,504.82
14916,,22.80,71.35,Pedra Preta (RN),,2010,0.559,0.526,0.773,0.430,8.61,210.52
14917,,26.40,70.10,Pedro Avelino (RN),,2010,0.558,0.530,0.752,0.435,9.35,216.30
14918,,20.40,72.27,Pedro Velho (RN),,2010,0.583,0.577,0.788,0.435,8.94,289.53
14919,,28.90,69.27,Pendências (RN),,2010,0.568,0.562,0.738,0.442,9.50,263.80
14920,,26.10,70.17,Pilões (RN),,2010,0.631,0.633,0.753,0.526,9.06,412.01
14921,,22.00,71.63,Poço Branco (RN),,2010,0.614,0.566,0.777,0.527,9.26,270.87
14922,,24.00,70.93,Portalegre (RN),,2010,0.587,0.562,0.766,0.471,9.10,263.90
14923,,26.00,70.22,Porto do Mangue (RN),,2010,0.621,0.581,0.754,0.547,9.69,296.90
14924,,30.10,68.89,Presidente Juscelino (RN),,2010,0.590,0.558,0.732,0.504,9.53,257.49
14925,,33.90,67.75,Pureza (RN),,2010,0.563,0.552,0.713,0.453,8.81,247.77
14926,,22.50,71.46,Rafael Fernandes (RN),,2010,0.567,0.516,0.774,0.456,8.75,198.93
14927,,29.00,69.24,Rafael Godeiro (RN),,2010,0.608,0.588,0.737,0.518,9.91,311.04
14928,,20.20,72.32,Riacho da Cruz (RN),,2010,0.654,0.583,0.789,0.607,10.88,300.88
14929,,26.60,70.03,Riacho de Santana (RN),,2010,0.584,0.545,0.751,0.487,8.52,237.37
14930,,22.20,71.56,Riachuelo (RN),,2010,0.591,0.545,0.776,0.489,9.23,237.37
14931,,23.70,71.01,Rio do Fogo (RN),,2010,0.592,0.561,0.767,0.481,8.43,262.85
14932,,28.90,69.28,Rodolfo Fernandes (RN),,2010,0.569,0.546,0.738,0.457,9.99,239.10
14933,,25.20,70.50,Ruy Barbosa (RN),,2010,0.604,0.561,0.758,0.519,9.58,263.32
14934,,21.60,71.80,Santa Cruz (RN),,2010,0.605,0.548,0.780,0.517,9.54,241.96
14935,,24.70,70.67,Santa Maria (RN),,2010,0.635,0.597,0.761,0.564,9.73,327.61
14936,,21.80,71.73,Santana do Matos (RN),,2010,0.590,0.554,0.779,0.477,9.49,251.90
14937,,23.60,71.04,Santana do Seridó (RN),,2010,0.591,0.559,0.767,0.482,8.92,258.64
14938,,23.60,71.04,Santo Antônio (RN),,2010,0.642,0.595,0.767,0.580,8.92,325.16
14939,,21.20,71.94,São Bento do Norte (RN),,2010,0.620,0.595,0.782,0.512,9.29,323.81
14940,,24.80,70.62,São Bento do Trairí (RN),,2010,0.555,0.541,0.760,0.415,7.89,231.17
14941,,24.40,70.79,São Fernando (RN),,2010,0.595,0.526,0.763,0.525,9.17,210.78
14942,,26.70,69.98,São Francisco do Oeste (RN),,2010,0.608,0.591,0.750,0.508,9.45,316.21
14943,,21.70,71.75,São Gonçalo do Amarante (RN),,2010,0.628,0.581,0.779,0.547,9.25,298.15
14944,,14.60,74.72,São João do Sabugi (RN),,2010,0.661,0.619,0.829,0.564,9.18,377.16
14945,,21.80,71.73,São José de Mipibu (RN),,2010,0.655,0.620,0.779,0.581,9.73,379.20
14946,,27.10,69.86,São José do Campestre (RN),,2010,0.611,0.599,0.748,0.508,9.01,331.85
14947,,20.20,72.34,São José do Seridó (RN),,2010,0.615,0.564,0.789,0.522,9.45,267.55
14948,,16.40,73.89,São Miguel (RN),,2010,0.694,0.634,0.815,0.647,10.01,414.22
14949,,27.76,69.83,São Miguel do Gostoso (RN),,2010,0.606,0.574,0.747,0.518,10.27,285.20
14950,,20.00,72.39,São Paulo do Potengi (RN),,2010,0.591,0.558,0.790,0.468,8.79,257.10
14951,,27.80,69.63,São Pedro (RN),,2010,0.622,0.584,0.744,0.555,9.19,303.74
